CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2009,14762588819490.1
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2009,1512317017807.7
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2009,253497520828.515
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2009,2870624635.68032
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2009,2700887366932.03
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2009,2296065312.82255
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2009,280284600.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2009,12113699059.4581
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2009,2417565709974.49
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2009,10766919442.0789
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2009,26048726185.6746
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2009,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2009,6716904516.30084
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2009,1450142497.46262
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2009,830126428.786134
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2009,15027795173.2187
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2009,331308500253.274
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2009,771275555.555555
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2009,2529964060.53747
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2009,37126146369.2608
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2009,4828000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2009,3165663152.73351
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2009,43669352938355.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2009,214047795659.045
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2009,14587496229.1811
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2009,474595462541.235
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2009,61941466003.2875
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2009,11597002929.7989
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2009,131069277212.635
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2009,16487865779437.7
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2009,18003100309250.7
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2009,1515763269136.51
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2009,606965502107.914
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2009,539580085612.401
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2009,909363560234.375
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2009,5486918994.79345
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2009,1341888016988.57
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2009,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2009,236443115853.695
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2009,416397025729.361
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2009,111657581662.35
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2009,13154416196.7524
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2009,211968128528.444
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2009,2199928804118.63
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2009,12120458140.9424
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2009,24537876056.338
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2009,5289493734900.39
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2009,115308687201.97
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2009,42347217912.9176
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2009,4690061344.16421
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2009,10401851766.8465
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2009,132421058.945919
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2009,774273111.111111
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2009,943941876218.743
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2009,105968538479.915
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2009,3602278080284.88
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2009,5836138127.06562
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2009,35399582928.6236
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2009,1768000000.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2009,60808538330.3417
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2009,1401507888.88889
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2009,4314362221813.67
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2009,607850693730.485
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2009,526007753879.31
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2009,4504376589.9239
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2009,42066223971.0169
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2009,3785725583242.68
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2009,16816751222178.8
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2009,1740835819.8008
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2009,11268891687538.1
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2009,37388122046.1496
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2009,54467289897.5582
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2009,26410909090.9091
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2009,21587786004.5882
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2009,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2009,101154952243.015
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2009,5473265701.67968
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2009,5439434059.31996
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2009,9616879407.59474
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2009,2345294875.0
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2009,2556999251658.56
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2009,900047015737.995
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2009,150624900.0
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2009,16305847816594.7
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2009,9401736825.42688
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2009,10231962382.7842
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2009,8696304529.03584
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2009,29455165594.6859
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2009,1378596088772.17
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2009,4159330369.5471
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2009,4583850367.88972
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2009,795000000.0
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2009,11914471512.7684
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2009,4714595487.85253
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2009,9128843109.15588
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2009,9009887946.82039
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2009,202257458160.849
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2009,15859346076157.3
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2009,8938847363.87815
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2009,8704438060.52072
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2009,7352131304.39631
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2009,295008767295.038
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2009,8298736471.12441
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2009,871518638049.218
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2009,387974344023.324
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2009,12854985464.0764
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2009,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2009,121373602348.679
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2009,43144826371455.6
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2009,48388363589.0767
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2009,277194805059.559
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2009,168152775283.032
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2009,27116635600.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2009,120822986521.479
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2009,175974754207.575
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2009,187522800.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2009,11619455043.4763
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2009,439731636116.949
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2009,902165613053.191
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2009,96385600000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2009,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2009,244667762835.543
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2009,22355151177.738
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2009,8085700000.0
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2009,6031359069.87777
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2009,40929784604203.4
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2009,6584557942.40772
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2009,97798351648.3516
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2009,174102268534.84
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2009,1222645887209.32
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2009,5674428927.60356
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2009,1683173926491.5
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2009,429097899279.013
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2009,58315346841.2364
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2009,16145867483.2198
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2009,194150322022.092
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2009,805557595.915601
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2009,2419014960.19967
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2009,17601620000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2009,2056126701.86163
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2009,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2009,45162894380.9318
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2009,1229155220209.94
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2009,12231264525.0671
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2009,1230006172548.7
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2009,343064897906.732
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2009,187821029.428546
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2009,3875409836.06557
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2009,89399303222.155
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2009,50567734885.9613
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2009,436535921119.119
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2009,3580427985.94816
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2009,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2009,851064318.792141
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2009,224561692650.334
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2009,703175800.0
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2009,9290728312.24383
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2009,6475879226565.07
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2009,3113586357347.72
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2009,4592147227.9068
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2009,281710629173.199
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2009,4979471963.79181
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2009,20214385964.9123
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2009,4130162256669.21
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2009,726882400.0
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2009,1370510388772.17
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2009,312377751.087121
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2009,1683173926491.5
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2009,1230006172548.7
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2009,19172165225.5015
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2009,43455740497.3061
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2009,649289418603.013
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2009,28076988.1290938
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2009,29081826158.6787
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2009,25127805566.4511
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2009,121552148243.748
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2009,12520122233352.0
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2009,32708318594.41
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2009,14478064934000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2009,33689223673.2577
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2009,714300259.259259
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2009,329787628928.471
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2009,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2009,4201000000.0
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2009,106014659563.143
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2009,592622317.295008
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2009,60817919586141.3
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2009,628006115.424052
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2009,5015894692.97027
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2009,25130278253.8534
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2009,329754054488.855
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2009,15328342303.9575
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2009,9665793300.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2010,2453631284.9162
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2010,863519541417.774
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2010,15633843661.8051
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2010,598521555565.839
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2010,81699526880.8079
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2010,11926926654.0521
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2010,3449925738.83342
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2010,2334637959849.48
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2010,289787452661.675
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2010,423627422092.49
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2010,9260285762.09704
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2010,573000000.0
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2010,1148700000.0
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2010,1148569537284.62
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2010,392275107258.677
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2010,52909294791.9262
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2010,2032135191.46211
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2010,481420882905.012
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2010,9535345011.48728
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2010,10109619736.1442
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2010,115279077465.226
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2010,50754203890.7341
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2010,25713271276.5957
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2010,10095760000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2010,17176320823.1892
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2010,57231904542.8755
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2010,1738500000.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2010,6634526000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2010,19649724655.5819
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2208838108593.19
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2010,4529928300.0
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2010,13707275498.0569
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2010,1547990907.46305
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2010,12637273429.1339
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2010,2142591539.43526
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1617343367486.26
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2010,1316398490312.28
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2010,598851028906.58
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2010,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2010,217105434199.5
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2010,6087191720866.69
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2010,34936307964.3213
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2010,27507501809.2414
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2010,21565721036.3591
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2010,13148396205.671
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2010,286498534094.963
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2010,907978731.702118
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2010,1824751459.69304
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2010,37658614803.2775
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2010,64939019150.2048
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2010,59562962962.963
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2010,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2010,4156841163.77763
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2010,25799940416.0173
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2010,209069940963.177
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2010,3399667820000.09
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2010,1128611700.3618
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010,493825925.925926
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2010,321995279401.502
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010,53860187452.3853
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2010,161207306304.794
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2010,7888957749541.36
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2010,8804986202942.55
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2010,17066365173220.0
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2010,2953116796718.19
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2010,21022097952360.3
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2010,69555367000.0
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2010,218983666061.706
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2010,12641745700258.5
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2010,1589515447.15447
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2010,1422108199783.37
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2010,19523477325.6235
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2010,29933790334.3418
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2010,14555972617838.3
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2010,1789423802005.32
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2010,249424310816.673
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2010,3140167239.46869
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2645187882116.73
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2010,2331796784.36009
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2010,296944100.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2010,14372593013.8124
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2010,2491397494467.95
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2010,12243219360.2985
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2010,32197648061.1663
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2010,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2010,6853467832.6761
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2010,1543294945.45714
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2010,849878489.113364
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2010,16314443428.9392
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2010,297124961971.508
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2010,771014814.814815
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2010,2503167187.49305
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2010,40676579264.8401
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2010,4949000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2010,3432912511.30491
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2010,45759844719262.0
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2010,228638678536.952
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2010,15839344591.9842
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2010,524405539450.417
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2010,58693611581.162
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2010,11859312627.0763
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2010,132175349953.713
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2010,20048166862477.2
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2010,21798451915412.3
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2010,1750735521057.77
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2010,715590112082.901
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2010,755094157594.248
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2010,1035735186761.63
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2010,5920366628.33178
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2010,1675615502766.2
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2010,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2010,221913560882.372
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2010,486807616896.703
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2010,138516722649.573
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2010,13751161917.7398
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2010,238364092298.023
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2010,2136099955236.72
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2010,13220549858.2014
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2010,27133804225.3521
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2010,5759071769013.11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2010,148047348240.643
