,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDP
15226,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2017,3118424956384.82
15227,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2017,21655200512836.2
15228,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2017,104295862000.0
15229,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2017,248362771739.13
15230,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2017,12679719055232.6
15231,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2017,
15232,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2017,1313245330197.66
15233,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2017,26924385103.0662
15234,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2017,81770886908.5198
15235,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2017,14764668937681.1
15236,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2017,1645540777006.25
15237,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2017,255647979916.473
15238,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2017,5353468387.56019
15239,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2017,2595151045197.67
15240,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2017,2980057167.73595
15241,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2017,366666800.0
15242,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2017,14929487495.759
15243,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2017,2683488510504.04
15244,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2017,16242647229.7398
15245,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2017,60405920071.1024
15246,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2017,
15247,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2017,10324668270.876
15248,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2017,1504909447.77459
15249,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2017,1350177012.24771
15250,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2017,12200913887.6428
15251,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2017,199844406013.533
15252,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2017,1125685185.18519
15253,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2017,2851610655.92391
15254,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2017,71653756504.1625
15255,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2017,6013000000.0
15256,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2017,4748174334.14044
15257,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2017,51570870016899.8
15258,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2017,341273289534.466
15259,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2017,23136248046.2979
15260,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2017,809850137940.151
15261,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2017,55937483557.9256
15262,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2017,15093357143.42
15263,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2017,143112196040.326
15264,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2017,28689022224808.5
15265,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2017,30978325716193.1
15266,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2017,2288777969587.38
15267,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2017,960023974850.292
15268,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2017,1015618744168.15
15269,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2017,1328753994737.09
15270,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2017,6979791187.09008
15271,India,IND,GDP (current US$),NY.GDP.MKTP.CD,2017,2651474263257.15
15272,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2017,
15273,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2017,336377500160.549
15274,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2017,486630147094.69
15275,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2017,187217660050.676
15276,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2017,24728285177.4603
15277,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2017,358245427458.541
15278,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2017,1961796197354.37
15279,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2017,14808984880.5796
15280,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2017,41608435915.493
15281,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2017,4930837369151.42
15282,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2017,166805788966.78
15283,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2017,82036511258.8324
15284,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2017,7702938395.18458
15285,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2017,22177200588.6749
15286,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2017,188540699.145686
15287,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2017,1058944444.44444
15288,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2017,1623901496835.79
15289,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2017,120687635952.46
15290,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2017,4980919738935.91
15291,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2017,17071162084.4067
15292,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2017,53027680685.8375
15293,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2017,3390703400.0
15294,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2017,67157451660.2727
15295,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2017,1996703703.7037
15296,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2017,5832610432359.4
15297,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2017,1104009004406.99
15298,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2017,491499092098.709
15299,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2017,6474310909.50636
15300,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2017,94376237831.5778
15301,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2017,6447085710234.66
15302,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2017,29590502584084.8
15303,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2017,2306741598.79677
15304,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2017,20629823637317.1
15305,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2017,47758736931.7805
15306,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2017,65712180342.9842
15307,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2017,30483806017.8321
15308,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2017,50440935654.0075
15309,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2017,
15310,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2017,118540574727.552
15311,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2017,6431274937.64707
15312,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2017,9519053158.46404
15313,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2017,13176313593.5509
15314,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2017,4754185598.8417
15315,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2017,3352271233734.46
15316,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2017,1158912015259.01
15317,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2017,212701200.0
15318,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2017,29101978685393.7
15319,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2017,11307067000.7188
15320,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2017,15365713059.1057
15321,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2017,13489296992.0001
15322,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2017,61449391917.1276
15323,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2017,1476907778479.73
15324,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2017,4856602178.63413
15325,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2017,11480847740.0839
15326,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2017,1560000000.0
15327,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2017,13219079497.7055
15328,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2017,6800138755.34592
15329,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2017,13713505998.0391
15330,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2017,8943543677.18899
15331,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2017,319109103242.055
15332,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2017,21133744509244.1
15333,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2017,12895153160.466
15334,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2017,9173669999.59434
15335,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2017,11185101444.3729
15336,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2017,375745732274.676
15337,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2017,13785890939.4447
15338,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2017,833869641687.068
15339,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2017,401745275035.261
15340,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2017,28971588880.8208
15341,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2017,109355653.690742
15342,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2017,206556258844.567
15343,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2017,50447226919268.8
15344,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2017,80856697009.1027
15345,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2017,399126295563.396
15346,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2017,339205536454.445
15347,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2017,62202700000.0
15348,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2017,211007952315.888
15349,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2017,328480738147.1
15350,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2017,285600000.0
15351,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2017,22742696407.5093
15352,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2017,524641206562.004
15353,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2017,1294933204784.59
15354,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2017,103445500000.0
15355,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2017,
15356,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2017,221357874718.932
15357,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2017,38997129809.1697
15358,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2017,16128000000.0
15359,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2017,10256678899.6612
15360,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2017,47535727573455.9
15361,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2017,5833352684.45264
15362,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2017,161099122225.275
15363,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2017,210147181055.277
15364,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2017,1574199355092.71
15365,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2017,9252833678.08916
15366,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2017,3433883301221.75
15367,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2017,714994694991.651
15368,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2017,129718581297.431
15369,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2017,20996562958.501
15370,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2017,343272878686.388
15371,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2017,1469789050.30851
15372,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2017,3719443317.52413
15373,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2017,24979190000.0
15374,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2017,1528621195.45849
15375,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2017,5609000000.0
15376,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2017,44179075778.9267
15377,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2017,1704412183051.23
15378,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2017,
15379,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2017,1705941956337.72
15380,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2017,482865468720.16
15381,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2017,375614126.193877
15382,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2017,3591679371.03991
15383,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2017,95649966260.981
15384,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2017,48589100043.0958
15385,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2017,541018749769.097
15386,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2017,4402969225.92165
15387,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2017,1191620111.73184
15388,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2017,1529773286.49646
15389,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2017,16369724433.2751
15390,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2017,1022365000.0
15391,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2017,10000394388.1158
15392,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2017,14858183903103.9
15393,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2017,3909150827560.03
15394,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2017,6395472028.24361
15395,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2017,456356812774.563
15396,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2017,7536403146.68377
15397,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2017,37926285714.2857
15398,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2017,5593216809529.63
15399,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2017,1595724300.0
15400,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2017,1460779778479.73
15401,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2017,460374252.206137
15402,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2017,3433883301221.75
15403,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2017,1705941956337.72
15404,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2017,23797686961.8447
15405,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2017,42163530590.9462
15406,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2017,858988578709.755
15407,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2017,45276606.0014551
15408,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2017,53275968094.8533
15409,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2017,30744473839.7439
15410,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2017,112090503817.399
15411,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2017,22654892975159.0
15412,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2017,65006047680.3225
15413,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2017,19477336549000.0
15414,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2017,62081322741.1228
15415,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2017,844039068.757533
15416,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2017,
15417,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2017,
15418,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2017,3794000000.0
15419,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2017,281353626107.245
15420,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2017,880061830.96959
15421,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2017,81442048665487.8
15422,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2017,884844419.778891
15423,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2017,7180768692.26354
15424,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2017,26842231204.8047
15425,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2017,381448814653.456
15426,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2017,25873601260.8353
15427,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2017,17584890936.6523
15428,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2018,3276187709.49721
15429,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2018,1007196197587.41
15430,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2018,18418860354.4238
15431,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2018,767025741475.038
15432,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2018,77792944471.9494
15433,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2018,15156424061.9815
15434,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2018,3218419896.93327
15435,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2018,2843476105063.8
15436,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2018,427049432157.931
15437,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2018,524819898586.906
15438,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2018,12457940705.3088
15439,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2018,639000000.0
15440,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2018,1604770370.37037
15441,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2018,1428266513154.48
15442,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2018,454991174096.094
15443,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2018,47112479289.4186
15444,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2018,2667182198.97925
15445,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2018,543299066998.892
15446,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2018,14262408079.7005
15447,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2018,15890066209.8959
15448,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2018,321379163135.647
15449,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2018,66399602077.1693
15450,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2018,37802005319.1489
15451,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2018,12653600000.0
15452,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2018,20484048415.5019
15453,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2018,60031163987.191
15454,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2018,2315000000.0
15455,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2018,7225977000.0
15456,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2018,40287647930.5355
15457,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2018,1916933708404.16
15458,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2018,5097283200.0
15459,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2018,13567164444.9707
15460,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2018,2446867582.27133
15461,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2018,17031943186.1353
15462,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2018,2220979144.52008
15463,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2018,1725297938435.76
15464,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2018,1648513132166.16
15465,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2018,725562534363.895
15466,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2018,10422948632.4216
15467,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2018,295402646018.151
15468,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2018,13894907485398.9
15469,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2018,58522477744.7313
15470,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2018,39973842058.565
15471,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2018,47568210020.9338
15472,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2018,13670038019.8594
15473,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2018,334198218100.716
15474,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2018,1188797449.96036
15475,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2018,2205099509.15921
15476,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2018,62420164964.6987
15477,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2018,76247249561.2981
15478,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2018,100050000000.0
15479,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2018,3020388826.81564
15480,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2018,5530178498.90783
15481,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2018,25597301190.678
15482,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2018,249000540729.179
15483,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2018,3974443355019.53
15484,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2018,2913466732.12507
15485,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2018,554770370.37037
15486,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2018,356841216410.068
15487,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2018,85555390385.9812
15488,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2018,174910891124.491
15489,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2018,16639892731999.3
15490,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2018,11465084494129.5
15491,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2018,26485229927652.4
15492,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2018,3182909933137.88
15493,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2018,23193777815580.4
15494,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2018,107562008000.0
15495,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2018,262588632526.73
15496,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2018,13698192927474.5
15497,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2018,
15498,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2018,1421702715218.01
15499,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2018,30624720196.2285
15500,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2018,84269196152.0333
15501,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2018,15979881686055.6
15502,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2018,1730287221140.22
15503,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2018,275708001767.838
15504,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2018,5581425890.96651
15505,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2018,2790956878746.61
15506,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2018,3188601035.1907
15507,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2018,401932300.0
15508,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2018,16867326389.8696
15509,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2018,2878152147315.82
15510,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2018,17596922469.9152
15511,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2018,67298913752.0241
15512,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2018,
